UNIVERSO,CODIGO,DESCRICAO,NIVEL_1,NIVEL_2,NIVEL_3,RECEITA,QTD_ARMAZENAGEM,LOJAS_ATIVAS,CUSTO_MEDIO_ARM,PRECO_COMPRA_PONDERADO_UNID_COMPRA,CONVERSAO_COMPRA_ARMAZENAGEM,COMPRAS_LINHAS_COM_PRECO,PRECO_PRATICADO_ARM,MARGEM_BRUTA_RS,MARGEM_BRUTA_PCT,MARKUP,FLAG_MARGEM_NEGATIVA,PART_RECEITA_UNIVERSO_PCT,CURVA_ABC_RECEITA,RANK_RECEITA
REDE_FISICA_SEM_LOJA93,462860,DISPOSIT.PROTECAO DR4P      63A/30MA,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDG - DISPOSITIVOS DR,194368.965000,1255.000000,9,54.228600,54.228600,1.000000,1,154.875669,100.647069,64.985720,2.855978,0,0.059037,A,385.000000
REDE_FISICA_SEM_LOJA93,474293,TRILHO LED KIT 3 SPOT NE  5W BR MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,194118.036000,1637.000000,9,54.050000,54.050000,1.000000,6,118.581574,64.531574,54.419563,2.193924,0,0.058960,A,387.000000
REDE_FISICA_SEM_LOJA93,464818,"PORCEL.A 58X58 EBR.PARQ.CAFE  1,68M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAB - PORCELANATOS,190355.991840,4198.320000,8,26.790000,26.790000,1.000000,1,45.340992,18.550992,40.914393,1.692460,0,0.057818,A,393.000000
REDE_FISICA_SEM_LOJA93,466402,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,IB - RESIDENCIAL,IBO - FITAS DE LED,187395.302500,2517.000000,9,28.106000,28.106000,1.000000,1,74.451848,46.345848,62.249426,2.648966,0,0.056918,A,403.000000
REDE_FISICA_SEM_LOJA93,481383,TRILHO LED KIT 3 SPOT AM  5W BR MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,185000.445000,1556.000000,9,60.959000,60.959000,1.000000,3,118.894888,57.935888,48.728662,1.950407,0,0.056191,A,409.000000
REDE_FISICA_SEM_LOJA93,478700,"PORCEL.A 58X58 ESM.PORTOFINO  1,68M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAB - PORCELANATOS,182518.945560,3840.480000,9,27.730000,27.730000,1.000000,1,47.525035,19.795035,41.651805,1.713849,0,0.055437,A,412.000000
REDE_FISICA_SEM_LOJA93,470566,PLAFON LED 3EM1 55W BR LSE-001B 5826,I - ILUMINACAO,IB - RESIDENCIAL,IBB - PLAFONS,181025.775000,283.000000,8,234.906000,234.906000,1.000000,8,639.667049,404.761049,63.276833,2.723077,0,0.054984,A,414.000000
REDE_FISICA_SEM_LOJA93,431263,"REVEST.A 10X20 BRK20020       2,00M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,179965.380000,2384.000000,10,33.435800,33.435800,1.000000,1,75.488834,42.053034,55.707622,2.257725,0,0.054662,A,417.000000
REDE_FISICA_SEM_LOJA93,483605,"CER.A 60X60 FORUM EXT RT      2,12M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAA - PISOS CERAMICOS,174341.700120,3196.960000,8,17.390000,17.390000,1.000000,1,54.533588,37.143588,68.111396,3.135917,0,0.052954,A,423.000000
REDE_FISICA_SEM_LOJA93,386092,LUMI.JARDIM ESPETO SPOT     AM 18430,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,173990.831000,3237.000000,8,17.390000,17.390000,1.000000,13,53.750643,36.360643,67.646899,3.090894,0,0.052847,A,425.000000
REDE_FISICA_SEM_LOJA93,462857,DISPOSIT.PROTECAO DR4P      40A/30MA,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDG - DISPOSITIVOS DR,173544.105000,1214.000000,9,51.512000,51.512000,1.000000,1,142.952311,91.440311,63.965605,2.775126,0,0.052711,A,426.000000
REDE_FISICA_SEM_LOJA93,418840,LUSTRE CRISTAL 8LP E14 AB    LTB-002,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,164256.120000,90.000000,7,695.506000,695.506000,1.000000,5,1825.068000,1129.562000,61.891502,2.624087,0,0.049890,A,450.000000
REDE_FISICA_SEM_LOJA93,474294,TRILHO LED KIT 3 SPOT NE  5W PT MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,163972.084500,1452.000000,9,54.050000,54.050000,1.000000,3,112.928433,58.878433,52.137829,2.089333,0,0.049804,A,451.000000
REDE_FISICA_SEM_LOJA93,447868,PRATO RASO PORC.28CM    PEIXES 80000,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBA - PRATOS - PRESENTES,162292.331651,9450.000000,9,26.235400,26.235400,1.000000,5,17.173792,-9.061608,-52.764168,0.654604,1,0.049294,A,455.000000
REDE_FISICA_SEM_LOJA93,462809,DISJ.BIPO.C DIN 32A        GII-C032A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,158976.405000,3203.000000,9,15.181000,15.181000,1.000000,1,49.633595,34.452595,69.413862,3.269455,0,0.048287,A,465.000000
REDE_FISICA_SEM_LOJA93,392084,CX.ELET.EX.PLS  5 ENTRADAS PLASTIBOX,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECR - CAIXAS E PLACAS PARA MECANISMOS,155477.428750,16710.000000,9,3.252400,3.252400,1.000000,1,9.304454,6.052054,65.044698,2.860796,0,0.047224,A,474.000000
REDE_FISICA_SEM_LOJA93,467967,COND.SPLIT 18000 COND.38AGVC INV.159,D - ELETROS,DA - AR E VENTILACAO,DAQ - AR CONDICIONADO SPLIT INVERTER,154649.355000,54.000000,9,1803.982200,1803.982200,1.000000,1,2863.876944,1059.894744,37.009088,1.587531,0,0.046972,A,479.000000
REDE_FISICA_SEM_LOJA93,343018,"CER.A 10X10 ACETI.10040 TL P2 1,44M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAA - PISOS CERAMICOS,154174.262760,2940.480000,6,26.884000,26.884000,1.000000,3,52.431665,25.547665,48.725641,1.950293,0,0.046828,A,484.000000
REDE_FISICA_SEM_LOJA93,478701,"PORCEL.A 58X58 ESM.LIMEST.MUST1,68M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAB - PORCELANATOS,153807.922800,3398.640000,7,27.730000,27.730000,1.000000,1,45.255727,17.525727,38.725987,1.632013,0,0.046717,A,486.000000
REDE_FISICA_SEM_LOJA93,462807,DISJ.BIPO.C DIN  20A       GII-C020A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,147861.805000,2940.000000,9,16.544000,16.544000,1.000000,1,50.293131,33.749131,67.104852,3.039962,0,0.044911,A,502.000000
REDE_FISICA_SEM_LOJA93,469132,FOGAO PISO 4B          FE4GP PT MBIV,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCA - FOGOES,147378.798000,76.000000,10,1097.854200,1097.854200,1.000000,1,1939.194711,841.340511,43.386077,1.766350,0,0.044764,A,504.000000
REDE_FISICA_SEM_LOJA93,119953,CX.ELET.EX.AL X   3/4      COM TAMPA,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECC - CAIXAS DE PASSAGEM EXTERNAS (CONDULETES),146354.586000,7971.000000,9,9.757200,9.757200,1.000000,1,18.360881,8.603681,46.858760,1.881778,0,0.044453,A,510.000000
REDE_FISICA_SEM_LOJA93,480640,"REVEST.A 32,5X57 RVI57080  P2 2,21M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,146335.301385,3818.880000,9,16.450000,16.450000,1.000000,1,38.318905,21.868905,57.070799,2.329417,0,0.044447,A,511.000000
REDE_FISICA_SEM_LOJA93,431265,"REVEST.A 10X20 BRK20030       2,00M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,140965.230000,1934.000000,9,29.835600,29.835600,1.000000,1,72.887916,43.052316,59.066466,2.442985,0,0.042816,A,530.000000
REDE_FISICA_SEM_LOJA93,388737,"PORCEL.A 58X58 ESM.LILLE BG AC1,68M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAB - PORCELANATOS,140220.518760,2822.400000,9,27.025000,27.025000,1.000000,4,49.681306,22.656306,45.603282,1.838346,0,0.042590,A,532.000000
REDE_FISICA_SEM_LOJA93,351758,"LAMP.LED PAR20 7,0W          BR MBIV",I - ILUMINACAO,IA - LAMPADAS,IAA - LAMPADAS LED,138846.029000,5069.000000,9,13.122400,13.122400,1.000000,28,27.391207,14.268807,52.092655,2.087363,0,0.042172,A,537.000000
REDE_FISICA_SEM_LOJA93,473902,LUSTRE CRIST.   9LP E14 LTB-004 5925,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,137393.172000,75.000000,9,704.906000,704.906000,1.000000,3,1831.908960,1127.002960,61.520686,2.598799,0,0.041731,A,540.000000
REDE_FISICA_SEM_LOJA93,429468,INT.SPL CJ.2S 10A         LGX101 POP,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAB - INTERRUPTORES E PULSADORES,135484.849167,7049.000000,9,6.627000,6.627000,1.000000,1,19.220435,12.593435,65.521072,2.900322,0,0.041151,A,550.000000
REDE_FISICA_SEM_LOJA93,458287,TRILHO LED KIT 3 SPOT AM  6W BR MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,132093.727500,867.000000,8,60.585541,60.585541,1.000000,9,152.357240,91.771700,60.234551,2.514746,0,0.040121,A,565.000000
REDE_FISICA_SEM_LOJA93,458289,TRILHO LED KIT 3 SPOT AM  9W PT MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,130770.570000,516.000000,8,88.031000,88.031000,1.000000,8,253.431337,165.400337,65.264359,2.878887,0,0.039720,A,569.000000
REDE_FISICA_SEM_LOJA93,467615,AP.JANTAR PORC.20PC NATUR     990100,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,BJA - APARELHOS DE JANTAR,129854.928000,389.000000,9,408.571000,408.571000,1.000000,2,333.817296,-74.753704,-22.393598,0.817036,1,0.039441,A,573.000000
REDE_FISICA_SEM_LOJA93,396527,TOM.MOD.1M 2P+T 10A      BR 57115030,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAA - TOMADAS DE ENERGIA,128091.709375,14008.000000,9,3.092600,3.092600,1.000000,1,9.144183,6.051583,66.179590,2.956794,0,0.038906,A,583.000000
REDE_FISICA_SEM_LOJA93,462810,DISJ.BIPO.C DIN 40A        GII-C040A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,125816.985000,2475.000000,9,15.707400,15.707400,1.000000,1,50.835145,35.127745,69.101298,3.236382,0,0.038215,A,592.000000
REDE_FISICA_SEM_LOJA93,483611,"REVEST.A 30X60 STADIO MATTE   2,37M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,125633.913300,2540.640000,9,17.888200,17.888200,1.000000,1,49.449711,31.561511,63.825471,2.764376,0,0.038159,A,593.000000
REDE_FISICA_SEM_LOJA93,469135,FOGAO PISO 5B          FE5GP PT MBIV,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCA - FOGOES,124365.486000,48.000000,10,1422.567800,1422.567800,1.000000,4,2590.947625,1168.379825,45.094691,1.821317,0,0.037774,A,597.000000
REDE_FISICA_SEM_LOJA93,386056,LUMI.JARDIM ESPETO SPOT     AM 18428,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,124187.826000,3032.000000,8,13.498400,13.498400,1.000000,14,40.959046,27.460646,67.044154,3.034363,0,0.037720,A,599.000000
REDE_FISICA_SEM_LOJA93,478112,REFRIG. 2P 490L FF INV. IB7  BR M220,D - ELETROS,DB - REFRIGERACAO,DBA - REFRIGERADORES,122812.998000,27.000000,7,2924.387000,2924.387000,1.000000,3,4548.629556,1624.242556,35.708394,1.555413,0,0.037303,A,603.000000
REDE_FISICA_SEM_LOJA93,481381,ARAND.LED SOB. SIERRA  4W BR AM MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBD - ARANDELAS RESIDENCIAIS,115653.720000,2466.000000,9,17.763314,17.763314,1.000000,10,46.899319,29.136004,62.124579,2.640235,0,0.035128,A,630.000000
REDE_FISICA_SEM_LOJA93,463142,"LUMI. LED SOB. SLIM 2,34M BR 72W  BR",I - ILUMINACAO,IC - COMERCIAL,ICA - LUMINARIAS,112880.754000,1080.000000,8,51.888000,51.888000,1.000000,4,104.519217,52.631217,50.355541,2.014323,0,0.034286,A,645.000000
REDE_FISICA_SEM_LOJA93,429458,TOM.MOD 2P+T 20A         LG03020 POP,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAA - TOMADAS DE ENERGIA,111378.507191,11587.000000,9,3.055000,3.055000,1.000000,1,9.612368,6.557368,68.218029,3.146438,0,0.033830,A,651.000000
REDE_FISICA_SEM_LOJA93,476812,FORNO ELET.42L         FR-42 BR M220,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCD - FORNOS,110335.165500,193.000000,7,290.836000,290.836000,1.000000,2,571.684795,280.848795,49.126511,1.965660,0,0.033513,A,657.000000
REDE_FISICA_SEM_LOJA93,475211,BUFFET 1.59X0.45 2P ALDO     AMD/OFF,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAN - BALCOES E BUFFETS,107767.170000,133.000000,10,251.553400,251.553400,1.000000,1,810.279474,558.726074,68.954736,3.221103,0,0.032733,A,671.000000
REDE_FISICA_SEM_LOJA93,428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAE - CONJUNTOS DE INTERRUPTOR E TOMADA,107209.305000,3887.000000,9,9.061600,9.061600,1.000000,1,27.581504,18.519904,67.146099,3.043779,0,0.032563,A,675.000000
REDE_FISICA_SEM_LOJA93,472885,LUSTRE LED 115W AM   MR LP-800M 5916,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,105419.464500,51.000000,8,939.906000,939.906000,1.000000,4,2067.048324,1127.142324,54.529075,2.199207,0,0.032020,A,685.000000
REDE_FISICA_SEM_LOJA93,462808,DISJ.BIPO.C DIN  25A       GII-C025A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,103152.927500,2087.000000,9,15.181000,15.181000,1.000000,1,49.426415,34.245415,69.285654,3.255808,0,0.031331,A,695.000000
REDE_FISICA_SEM_LOJA93,390158,POSTE LED JARDIM 30CM 6W    AM 18433,I - ILUMINACAO,ID - JARDIM,IDF - POSTES,101581.200000,775.000000,9,49.838212,49.838212,1.000000,9,131.072516,81.234304,61.976611,2.629960,0,0.030854,A,703.000000
REDE_FISICA_SEM_LOJA93,462811,DISJ.BIPO.C DIN  16A       GII-C016A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,101580.342500,2014.000000,9,15.181000,15.181000,1.000000,2,50.437111,35.256111,69.901131,3.322384,0,0.030853,A,704.000000
REDE_FISICA_SEM_LOJA93,403389,FITA LED 5M  IP20 10W/M  NE IR70 12V,I - ILUMINACAO,IB - RESIDENCIAL,IBO - FITAS DE LED,100364.355000,625.000000,8,62.434800,62.434800,1.000000,1,160.582968,98.148168,61.119912,2.572011,0,0.030484,A,712.000000
REDE_FISICA_SEM_LOJA93,449823,REFLETOR LED AL.10W.ESPETO   IP65 VD,I - ILUMINACAO,ID - JARDIM,IDE - REFLETORES,99926.715000,2210.000000,9,14.570000,14.570000,1.000000,14,45.215708,30.645708,67.776685,3.103343,0,0.030351,A,713.000000
REDE_FISICA_SEM_LOJA93,430295,ARMARIO AEREO 0.80 2P FRJ/OFW 500331,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODD - ARMARIOS MODULARES,99765.120000,163.000000,10,210.278000,210.278000,1.000000,1,612.055951,401.777951,65.643991,2.910699,0,0.030302,B,715.000000
REDE_FISICA_SEM_LOJA93,458288,TRILHO LED KIT 3 SPOT AM  9W BR MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,99664.635000,431.000000,9,84.822034,84.822034,1.000000,8,231.240452,146.418418,63.318687,2.726184,0,0.030272,B,717.000000
REDE_FISICA_SEM_LOJA93,347654,"REVEST.A 33X50 RVI70510    P2 2,48M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAC - REVESTIMENTOS,99354.057600,2643.680000,10,13.630000,13.630000,1.000000,2,37.581726,23.951726,63.732374,2.757280,0,0.030177,B,719.000000
REDE_FISICA_SEM_LOJA93,445887,LUMI.LED PLS TARTARUGA BR 15W     NE,I - ILUMINACAO,IC - COMERCIAL,ICA - LUMINARIAS,98873.985000,1793.000000,9,20.125545,20.125545,1.000000,10,55.144442,35.018898,63.503947,2.740022,0,0.030031,B,721.000000
REDE_FISICA_SEM_LOJA93,419436,ARAND.LED PSL.   BR 3W QD   BR 18548,I - ILUMINACAO,IB - RESIDENCIAL,IBD - ARANDELAS RESIDENCIAIS,98342.895000,1487.000000,9,26.996800,26.996800,1.000000,13,66.135101,39.138301,59.179317,2.449739,0,0.029870,B,724.000000
REDE_FISICA_SEM_LOJA93,439373,COOKTOP 5B GAS       11479   PT M220,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCB - FOGOES COOKTOPS,97865.985000,26.000000,9,2040.552000,2040.552000,1.000000,1,3764.076346,1723.524346,45.788772,1.844636,0,0.029725,B,728.000000
REDE_FISICA_SEM_LOJA93,462844,DISJ.TRIP.C DIN  40A       GII-C040A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,97736.730000,1519.000000,9,25.859400,25.859400,1.000000,1,64.342811,38.483411,59.809962,2.488179,0,0.029686,B,730.000000
REDE_FISICA_SEM_LOJA93,445896,TRILHO LED KIT 3 SPOT NE  9W PT MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,97457.115000,397.000000,6,88.031000,88.031000,1.000000,7,245.483917,157.452917,64.139810,2.788608,0,0.029601,B,732.000000
REDE_FISICA_SEM_LOJA93,445881,LUMI.BALIZ.SOLAR ESPETO  3W VD 18615,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,97208.685000,4171.000000,9,7.764400,7.764400,1.000000,11,23.305846,15.541446,66.684754,3.001629,0,0.029526,B,735.000000
REDE_FISICA_SEM_LOJA93,463806,SANDUICH.ELET.GRILL    SN-01 PT M220,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,"DED - SANDUICHEIRAS, GRILLS E CHURRASQUEIRAS",94899.724500,710.000000,6,59.426800,59.426800,1.000000,4,133.661584,74.234784,55.539357,2.249180,0,0.028824,B,746.000000
REDE_FISICA_SEM_LOJA93,445880,LUMI.BALIZ.SOLAR ESPETO  3W AM 18614,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,93612.645000,4039.000000,9,7.764400,7.764400,1.000000,11,23.177184,15.412784,66.499812,2.985058,0,0.028433,B,756.000000
REDE_FISICA_SEM_LOJA93,475208,APARADOR SALA 1.36 ALDO      AMD/OFF,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAM - APARADORES,91558.845000,160.000000,10,188.968200,188.968200,1.000000,1,572.242781,383.274581,66.977618,3.028249,0,0.027810,B,770.000000
REDE_FISICA_SEM_LOJA93,406818,LUMI.LED SOLAR P/ POSTE SENS.2.3W BR,I - ILUMINACAO,IC - COMERCIAL,ICA - LUMINARIAS,87129.294000,355.000000,9,93.060000,93.060000,1.000000,13,245.434631,152.374631,62.083590,2.637381,0,0.026464,B,791.000000
REDE_FISICA_SEM_LOJA93,467256,VENT.COL 40CM 3V VTX-40C  PT/AZ M220,D - ELETROS,DA - AR E VENTILACAO,DAO - VENTILADORES DE COLUNA,84011.111500,343.000000,7,165.722000,165.722000,1.000000,1,244.930354,79.208354,32.339133,1.477959,0,0.025517,B,808.000000
REDE_FISICA_SEM_LOJA93,478705,"PORCEL.A 58X58 ESM.BOHE.ANT.AC1,68M2",C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAB - PORCELANATOS,83909.952000,1881.600000,4,26.423400,26.423400,1.000000,1,44.595000,18.171600,40.748066,1.687709,0,0.025486,B,809.000000
REDE_FISICA_SEM_LOJA93,450482,LUSTRE MET. ESPIRAL  5LP G9  DO 5319,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,83750.541000,115.000000,9,244.306000,244.306000,1.000000,2,728.265574,483.959574,66.453721,2.980957,0,0.025438,B,811.000000
REDE_FISICA_SEM_LOJA93,119959,ADAPTA.CX.ELET.AL    3/4   56251/052,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECR - CAIXAS E PLACAS PARA MECANISMOS,83447.945000,20696.000000,9,1.663800,1.663800,1.000000,1,4.032081,2.368281,58.735946,2.423417,0,0.025346,B,815.000000
REDE_FISICA_SEM_LOJA93,463808,CAFET.ELET.18 XIC.  C-30-18X PT M220,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEF - CAFETEIRAS,81478.950000,570.000000,7,82.118400,82.118400,1.000000,4,142.945526,60.827126,42.552662,1.740725,0,0.024748,B,825.000000
REDE_FISICA_SEM_LOJA93,471796,REFLETOR LED AL.50W          5956 VD,I - ILUMINACAO,ID - JARDIM,IDE - REFLETORES,75541.952500,1751.000000,9,18.659000,18.659000,1.000000,3,43.142177,24.483177,56.749981,2.312138,0,0.022945,B,886.000000
REDE_FISICA_SEM_LOJA93,407852,ESPREM.FRUTAS  30W      E-02 PT M220,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEG - CENTRIFUGAS E ESPREMEDORES DE FRUTAS,74642.190000,742.000000,7,46.812000,46.812000,1.000000,4,100.595943,53.783943,53.465320,2.148935,0,0.022671,B,894.000000
REDE_FISICA_SEM_LOJA93,467255,VENT.COL 40CM 3V VTX-40C  PT/AZ M127,D - ELETROS,DA - AR E VENTILACAO,DAO - VENTILADORES DE COLUNA,74109.568225,266.000000,2,149.413000,149.413000,1.000000,2,278.607399,129.194399,46.371489,1.864680,0,0.022510,B,899.000000
REDE_FISICA_SEM_LOJA93,467612,AP.JANTAR PORC.20PC ROSE HO   589008,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,BJA - APARELHOS DE JANTAR,72289.416500,188.000000,9,408.571000,408.571000,1.000000,1,384.518173,-24.052827,-6.255316,0.941129,1,0.021957,B,915.000000
REDE_FISICA_SEM_LOJA93,419438,ARAND.LED PSL.   PT 3W QD   BR 18550,I - ILUMINACAO,IB - RESIDENCIAL,IBD - ARANDELAS RESIDENCIAIS,70776.930000,1023.000000,9,27.009137,27.009137,1.000000,13,69.185660,42.176522,60.961365,2.561565,0,0.021497,B,930.000000
REDE_FISICA_SEM_LOJA93,462832,DISJ.UNIP.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,69232.928333,5016.000000,9,4.653000,4.653000,1.000000,1,13.802418,9.149418,66.288515,2.966348,0,0.021028,B,943.000000
REDE_FISICA_SEM_LOJA93,467966,COND.SPLIT 18000 EVAP.42AGVC INV.159,D - ELETROS,DA - AR E VENTILACAO,DAQ - AR CONDICIONADO SPLIT INVERTER,68777.992500,54.000000,9,806.585800,806.585800,1.000000,1,1273.666528,467.080728,36.672137,1.579084,0,0.020890,B,949.000000
REDE_FISICA_SEM_LOJA93,29896,MESA PLS CENT BASIC               BR,O - MOVEIS,OB - VARANDA E AREA EXTERNA,OBC - MESAS DE PLASTICOS,65974.755000,647.000000,10,48.983400,48.983400,1.000000,3,101.970255,52.986855,51.963050,2.081731,0,0.020039,B,976.000000
REDE_FISICA_SEM_LOJA93,447274,ARAND.LED AL.     10W LA600D DO 5296,I - ILUMINACAO,IB - RESIDENCIAL,IBD - ARANDELAS RESIDENCIAIS,63983.640000,165.000000,8,156.500600,156.500600,1.000000,2,387.779636,231.279036,59.641873,2.477816,0,0.019434,B,1003.000000
REDE_FISICA_SEM_LOJA93,471794,REFLETOR LED AL.20W          5952 VD,I - ILUMINACAO,ID - JARDIM,IDE - REFLETORES,62005.440000,2108.000000,9,13.629028,13.629028,1.000000,3,29.414345,15.785318,53.665372,2.158213,0,0.018833,B,1021.000000
REDE_FISICA_SEM_LOJA93,467860,COLCHAO VISCO FIT         138X25X188,O - MOVEIS,OC - QUARTO,OCR - COLCHOES DE ESPUMA,61629.540000,34.000000,4,799.611000,799.611000,1.000000,1,1812.633529,1013.022529,55.886781,2.266894,0,0.018719,B,1025.000000
REDE_FISICA_SEM_LOJA93,152965,MESA PLS RET IPORANGA             BR,O - MOVEIS,OB - VARANDA E AREA EXTERNA,OBC - MESAS DE PLASTICOS,60841.084500,79.000000,10,377.889400,377.889400,1.000000,4,770.140310,392.250910,50.932396,2.038005,0,0.018480,B,1034.000000
REDE_FISICA_SEM_LOJA93,445895,TRILHO LED KIT 3 SPOT NE  9W BR MBIV,I - ILUMINACAO,IB - RESIDENCIAL,IBC - SPOTS,60436.950000,221.000000,6,88.031000,88.031000,1.000000,7,273.470362,185.439362,67.809674,3.106523,0,0.018357,B,1040.000000
REDE_FISICA_SEM_LOJA93,462842,DISJ.TRIP.C DIN  32A       GII-C032A,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDA - DISJUNTORES,59648.820000,996.000000,9,21.563600,21.563600,1.000000,1,59.888373,38.324773,63.993679,2.777290,0,0.018117,B,1045.000000
REDE_FISICA_SEM_LOJA93,466115,LUSTRE LED NE 45W DO    LP-602D 5807,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,58998.765000,216.000000,9,124.926000,124.926000,1.000000,4,273.142431,148.216431,54.263422,2.186434,0,0.017920,B,1052.000000
REDE_FISICA_SEM_LOJA93,480406,LUSTRE LED 135W AM   PT LP-900P 6121,I - ILUMINACAO,IB - RESIDENCIAL,IBA - LUSTRES E PENDENTES,58848.510000,48.000000,7,469.906000,469.906000,1.000000,5,1226.010625,756.104625,61.671947,2.609055,0,0.017874,B,1053.000000
REDE_FISICA_SEM_LOJA93,470026,CADEIRA PRAIA AL.        VD 92900204,"L - INFANTIL, LAZER E PETS",LH - PRAIA E PISCINA,LHA - CADEIRAS DE PRAIA,57443.694000,242.000000,8,100.871400,100.871400,1.000000,4,237.370636,136.499236,57.504685,2.353201,0,0.017448,B,1071.000000
REDE_FISICA_SEM_LOJA93,428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,EAE - CONJUNTOS DE INTERRUPTOR E TOMADA,57432.515000,2476.000000,9,6.965400,6.965400,1.000000,1,23.195685,16.230285,69.971138,3.330130,0,0.017444,B,1072.000000
